kernel,dtype,N,stride,misalign,tail,median_ms,p10_ms,p90_ms,gflops,gibps,cpe,label,hint,check,vecmode
mul,f32,1048576,1,42,0,0.5755,0.5538,0.73302,1.822026,20.362728,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,43,0,0.6024,0.57596,0.6569,1.740664,19.453436,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,44,0,0.5857,0.5429,0.60886,1.790295,20.00811,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,45,0,0.618,0.57134,0.66678,1.696725,18.962379,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,46,0,0.6118,0.56042,0.73646,1.71392,19.154544,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,47,0,0.5699,0.53812,0.5936,1.83993,20.562818,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,48,0,0.6043,0.5553,0.74902,1.735191,19.392272,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,49,0,0.5908,0.5437,0.60058,1.774841,19.835393,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,50,0,0.6334,0.58982,0.8794,1.655472,18.501342,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,51,0,0.5933,0.55092,0.64062,1.767362,19.751812,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,52,0,0.6228,0.58768,0.6676,1.683648,18.816233,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,53,0,0.5938,0.54148,0.72318,1.765874,19.73518,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,54,0,0.6202,0.5809,0.657,1.690706,18.895114,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,55,0,0.5838,0.53846,0.6554,1.796122,20.073227,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,56,0,0.5772,0.55494,0.60984,1.81666,20.302755,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,57,0,0.6042,0.56026,0.81776,1.735478,19.395482,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,58,0,0.5944,0.56382,0.64044,1.764092,19.715259,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,59,0,0.5627,0.52766,0.7365,1.863473,20.825929,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,60,0,0.6078,0.54682,0.7751,1.725199,19.280602,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,61,0,0.5717,0.53326,0.63276,1.834137,20.498076,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,62,0,0.6077,0.58102,0.65986,1.725483,19.283775,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,63,0,0.6004,0.5661,0.65538,1.746462,19.518238,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,0,0,1.28,1.24468,1.76426,0.8192,18.310547,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,1,0,1.237,1.2256,1.36156,0.847677,18.947049,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,2,0,1.2623,1.2537,1.47692,0.830687,18.567298,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,3,0,1.2287,1.20942,1.35772,0.853403,19.075039,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,4,0,1.3345,1.22134,1.6189,0.785744,17.562758,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,5,0,1.2984,1.25018,1.60122,0.807591,18.051063,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,6,0,1.281,1.25282,1.54428,0.81856,18.296253,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,7,0,1.3894,1.27436,2.21996,0.754697,16.868792,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,8,0,1.2321,1.21152,1.30412,0.851048,19.022401,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,9,0,1.2925,1.26182,1.45634,0.811277,18.133462,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,10,0,1.2754,1.23512,1.32646,0.822155,18.376588,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,11,0,1.2479,1.22796,1.39896,0.840272,18.781553,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,12,0,1.2932,1.22106,1.47124,0.810838,18.123647,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,13,0,1.309,1.26006,1.87692,0.801051,17.904889,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,14,0,1.2144,1.20968,1.37398,0.863452,19.299654,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,15,0,1.2825,1.2505,1.3795,0.817603,18.274854,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,16,0,1.2455,1.22414,1.62774,0.841892,18.817744,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,17,0,1.2327,1.17436,1.35114,0.850634,19.013142,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,18,0,1.2311,1.21912,1.52416,0.851739,19.037852,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,19,0,1.318,1.26006,1.58718,0.795581,17.782625,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,20,0,1.2555,1.22492,1.5747,0.835186,18.667861,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,21,0,1.2026,1.18288,1.29048,0.871924,19.489024,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,22,0,1.2246,1.21464,1.56302,0.85626,19.138902,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,23,0,1.3427,1.2197,2.08602,0.780946,17.4555,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,24,0,1.2207,1.19758,1.30252,0.858996,19.200049,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,25,0,1.2901,1.2484,1.38128,0.812787,18.167196,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,26,0,1.2406,1.19536,1.69608,0.845217,18.892068,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,27,0,1.2421,1.22784,1.55008,0.844196,18.869254,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,28,0,1.24,1.21788,1.43074,0.845626,18.90121,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,29,0,1.3495,1.2488,1.6211,0.777011,17.367544,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,30,0,1.2039,1.16846,1.32918,0.870983,19.467979,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,31,0,1.2685,1.22106,1.57838,0.826627,18.476547,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,32,0,1.2312,1.21378,1.32754,0.85167,19.036306,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,33,0,1.259,1.23776,1.63694,0.832864,18.615965,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,34,0,1.2745,1.23436,1.4651,0.822735,18.389565,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,35,0,1.222,1.20602,1.52658,0.858082,19.179624,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,36,0,1.229,1.21492,1.43158,0.853194,19.070382,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,37,0,1.2499,1.21876,1.29674,0.838928,18.7515,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,38,0,1.2955,1.23168,1.47502,0.809399,18.09147,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,39,0,1.2495,1.2227,1.27838,0.839196,18.757503,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,40,0,1.2284,1.1974,1.35508,0.853611,19.079697,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,41,0,1.2786,1.22024,1.38704,0.820097,18.330596,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,42,0,1.2312,1.19688,1.3012,0.85167,19.036306,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,43,0,1.2323,1.19494,1.6325,0.85091,19.019313,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,44,0,1.2535,1.1948,1.874,0.836519,18.697647,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,45,0,1.2403,1.21106,1.3988,0.845421,18.896638,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,46,0,1.2469,1.20276,1.30418,0.840946,18.796616,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,47,0,1.2465,1.22848,1.73324,0.841216,18.802647,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,48,0,1.231,1.1942,1.31958,0.851808,19.039399,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,49,0,1.3894,1.19148,1.68632,0.754697,16.868792,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,50,0,1.2184,1.18986,1.49184,0.860617,19.236293,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,51,0,1.2536,1.21278,1.37498,0.836452,18.696155,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,52,0,1.2733,1.20758,1.61404,0.823511,18.406895,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,53,0,1.2355,1.22082,1.34986,0.848706,18.970053,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,54,0,1.2199,1.19822,1.62796,0.859559,19.21264,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,55,0,2.1391,2.04022,2.31564,0.490195,10.956711,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,56,0,1.4066,1.22706,1.53934,0.745469,16.66252,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,57,0,1.277,1.25606,1.36114,0.821125,18.353563,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,58,0,1.2774,1.26056,1.43724,0.820867,18.347816,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,59,0,1.2154,1.19492,1.37352,0.862741,19.283775,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,60,0,1.2282,1.20868,1.301,0.85375,19.082804,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,61,0,1.2516,1.23834,1.47716,0.837788,18.726031,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,62,0,1.2407,1.21892,1.35698,0.845149,18.890546,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,63,0,1.2443,1.2187,1.41458,0.842704,18.835892,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f64,1048576,1,0,0,1.2124,1.20258,1.29536,0.864876,19.331491,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,1,0,1.6947,1.3987,1.85036,0.618738,13.829881,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,2,0,1.2778,1.24506,1.33186,0.82061,18.342072,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,3,0,1.2084,1.17532,1.28428,0.867739,19.395482,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,4,0,1.2134,1.19434,1.24494,0.864164,19.31556,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,5,0,1.234,1.22692,1.28594,0.849737,18.993112,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,6,0,1.2569,1.23474,1.52692,0.834256,18.647068,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,7,0,1.2303,1.2139,1.32264,0.852293,19.050232,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,8,0,1.2526,1.24134,1.36996,0.83712,18.711081,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,9,0,1.2237,1.2082,1.34802,0.85689,19.152979,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,10,0,1.197,1.18844,1.8601,0.876003,19.580201,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,11,0,1.2057,1.18508,1.21834,0.869682,19.438915,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,12,0,1.2159,1.20214,1.47762,0.862387,19.275845,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,13,0,1.7241,1.19566,1.8829,0.608187,13.594049,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,14,0,1.2246,1.19186,1.56256,0.85626,19.138902,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,15,0,1.2508,1.20994,1.4289,0.838324,18.738008,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,16,0,1.2375,1.2183,1.3293,0.847334,18.939394,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,17,0,1.2251,1.21216,1.43704,0.855911,19.131091,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,18,0,1.3051,1.18952,1.73676,0.803445,17.958394,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,19,0,1.2288,1.206,1.45154,0.853333,19.073486,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,20,0,1.2115,1.2008,1.24276,0.865519,19.345852,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,21,0,1.2953,1.23806,2.1269,0.809524,18.094264,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,22,0,1.246,1.20284,1.53162,0.841554,18.810193,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,23,0,1.2205,1.20842,1.30094,0.859136,19.203195,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,24,0,1.2378,1.20854,1.41946,0.847129,18.934804,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,25,0,1.2181,1.1832,1.37938,0.860829,19.241031,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,26,0,1.1798,1.17316,1.32484,0.888774,19.865655,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,27,0,1.2068,1.18858,1.57702,0.86889,19.421197,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,28,0,1.2128,1.19624,1.45282,0.864591,19.325115,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,29,0,1.2299,1.21548,1.55004,0.85257,19.056427,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,30,0,1.2206,1.2064,1.38382,0.859066,19.201622,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,31,0,1.2285,1.20736,1.41038,0.853542,19.078144,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,32,0,1.3447,1.2472,1.54728,0.779784,17.429538,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,33,0,1.229,1.2066,1.25832,0.853194,19.070382,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,34,0,1.2598,1.2121,1.42546,0.832335,18.604144,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,35,0,1.2323,1.21466,1.65956,0.85091,19.019313,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,36,0,1.4897,1.25562,1.93002,0.703884,15.733033,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,37,0,1.2323,1.2087,1.39354,0.85091,19.019313,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,38,0,1.2244,1.20412,1.2571,0.8564,19.142029,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,39,0,1.2428,1.22482,1.42184,0.843721,18.858626,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,40,0,1.2248,1.21116,1.5112,0.85612,19.135777,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,41,0,1.2015,1.18546,1.25488,0.872722,19.506866,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,42,0,1.2472,1.19342,1.42046,0.840744,18.792094,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,43,0,1.1974,1.18646,1.21176,0.875711,19.57366,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,44,0,1.2452,1.19342,1.28792,0.842094,18.822278,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,45,0,1.2186,1.19596,1.23852,0.860476,19.233136,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,46,0,1.2421,1.20826,1.2777,0.844196,18.869254,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,47,0,1.2006,1.1802,1.34422,0.873377,19.521489,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,48,0,1.273,1.23606,1.3007,0.823705,18.411233,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,49,0,1.2398,1.21134,1.35442,0.845762,18.904259,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,50,0,1.2466,1.22606,1.4867,0.841149,18.801139,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,51,0,1.2593,1.21026,1.614,0.832666,18.61153,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,52,0,1.2581,1.23596,1.37626,0.83346,18.629282,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,53,0,1.2397,1.2116,1.46916,0.84583,18.905784,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,54,0,1.2303,1.21226,1.69152,0.852293,19.050232,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,55,0,1.2279,1.19836,1.35706,0.853959,19.087466,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,56,0,1.2134,1.19984,1.3495,0.864164,19.31556,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,57,0,1.2377,1.21236,1.67516,0.847197,18.936334,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,58,0,1.2169,1.1858,1.31422,0.861678,19.260005,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,59,0,1.2547,1.21932,1.61294,0.835718,18.679764,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,60,0,1.4313,1.2274,1.6108,0.732604,16.374974,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,61,0,1.2426,1.19928,1.29292,0.843856,18.861661,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,62,0,1.2648,1.20542,1.62618,0.829045,18.530598,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,63,0,1.2134,1.1929,1.39532,0.864164,19.31556,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f64,1048576,1,0,0,1.5492,1.50764,1.81848,0.67685,15.128776,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,1,0,1.5883,1.5414,1.72114,0.660188,14.756343,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,2,0,1.4528,1.38474,1.5131,0.721762,16.13264,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,3,0,1.4891,1.42776,1.68924,0.704168,15.739373,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,4,0,1.6099,1.36898,1.83956,0.65133,14.558358,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,5,0,1.5527,1.42202,1.61458,0.675324,15.094674,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,6,0,1.7052,1.54106,1.94534,0.614928,13.744722,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,7,0,1.4324,1.33472,1.58592,0.732041,16.362399,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,8,0,1.5235,1.45678,1.7761,0.688268,15.383984,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,9,0,1.5387,1.46806,1.70762,0.681469,15.232014,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,10,0,1.4272,1.3995,1.75694,0.734709,16.422015,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,11,0,1.3854,1.34792,1.62472,0.756876,16.917497,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,12,0,1.3558,1.30896,1.61492,0.7734,17.286842,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,13,0,1.4358,1.42144,1.658,0.730308,16.323652,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,14,0,1.316,1.3092,1.62284,0.79679,17.80965,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,15,0,1.4398,1.36102,1.66416,0.728279,16.278303,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,16,0,1.9086,1.3771,2.26346,0.549395,12.279943,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,17,0,1.3894,1.31684,1.46448,0.754697,16.868792,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,18,0,1.4583,1.4029,1.50788,0.71904,16.071796,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,19,0,1.4514,1.38536,1.664,0.722458,16.148202,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,20,0,1.4412,1.41258,1.73498,0.727571,16.26249,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,21,0,1.4332,1.39054,1.51374,0.731633,16.353265,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,22,0,1.391,1.30232,1.54406,0.753829,16.849389,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,23,0,1.4347,1.36722,1.77652,0.730868,16.336168,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,24,0,1.7037,1.38926,1.86822,0.61547,13.756823,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,25,0,1.6386,1.42426,1.73936,0.639922,14.303369,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,26,0,1.6259,1.49164,1.8994,0.64492,14.415093,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,27,0,1.6214,1.366,1.98706,0.64671,14.455101,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,28,0,1.5321,1.39714,1.59546,0.684404,15.297631,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,29,0,1.882,1.54822,1.95434,0.55716,12.453507,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,30,0,1.4524,1.3513,1.68366,0.721961,16.137083,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,31,0,1.3829,1.33818,1.5823,0.758244,16.94808,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,32,0,1.7331,1.66764,1.7863,0.605029,13.523455,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,33,0,1.867,1.68392,1.99104,0.561637,12.553562,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,34,0,1.6559,1.38432,2.12992,0.633236,14.153934,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,35,0,1.5537,1.36904,1.92394,0.67489,15.084958,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,36,0,1.5532,1.43294,1.96414,0.675107,15.089815,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,37,0,1.497,1.40912,1.56804,0.700452,15.656313,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,38,0,1.4147,1.32094,1.73714,0.7412,16.567117,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,39,0,1.3599,1.31176,1.48064,0.771068,17.234723,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,40,0,1.6346,1.31662,1.72008,0.641488,14.33837,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,41,0,1.4135,1.38056,1.50426,0.74183,16.581181,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,42,0,1.4621,1.42358,1.71726,0.717171,16.030025,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,43,0,1.468,1.3865,1.51866,0.714289,15.965599,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,44,0,1.3663,1.3065,1.50076,0.767457,17.153993,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,45,0,1.482,1.46198,1.61024,0.707541,15.814777,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,46,0,1.468,1.33854,1.96764,0.714289,15.965599,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f64,1048576,1,47,0,1.4732,1.37556,1.50318,0.711768,15.909245,0.0,mis,mode:AVX2,isa:AVX2,AVX2
